FilePath,Package,ClassName,FieldName,Id,parentId,FieldType,Annotations
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,commissioningWOStatusDesc,188,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,commodityCode,189,,String,"@Transient, @InforField(xpath = ""PRIMARYCOMMODITY/COMMODITYCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,commodityDesc,190,,String,"@Transient, @InforField(xpath = ""PRIMARYCOMMODITY/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,completedDate,191,,Date,"@InforField(xpath = ""TrackingDetails/COMPLETEDDATE"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,completedDate,192,,Date,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCaseTask.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCaseTask,completedDate,193,,Date,"@Column(name = ""TCM_DATECOMPLETED"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,completedDate,194,,Date,"@Transient, @InforField(xpath = ""COMPLETEDDATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,completedTasks,195,,int,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,complevel,196,,String,"@GridField(name = ""complevel""), @InforField(xpath = ""VMRSCODE/VMRSCOMPNENTID/COMPONENTLEVELID/COMPONENTLEVELCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceiptPart.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceiptPart,condition,197,,String,"@InforField(xpath = ""PARTCONDITIONTEMPLATECONDITIONCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PartSubstitute.java,ch.cern.eam.wshub.core.services.material.entities,PartSubstitute,condition,198,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklistItem.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklistItem,conditional,199,,Boolean,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,conditionDescription,200,,String,"@GridField(name = ""conditionindex""), @InforField(xpath = ""TrackingDetails/CONDITIONINDEX/DESCRIPTION"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrderActivityChecklist.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrderActivityChecklist,conditionOptionUserDefinedCode,201,,String,"@InforField(xpath = ""CONDITIONOPTION/USERDEFINEDCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,conditionScore,202,,BigDecimal,"@GridField(name = ""conditionscore""), @InforField(xpath = ""TrackingDetails/CONDITIONSCORE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationCategoryCode,203,105,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CATEGORYID/CATEGORYCODE""), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationCategoryDesc,204,105,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CATEGORYID/DESCRIPTION"", readOnly = true), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationClassCode,205,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CLASSID/CLASSCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationClassDesc,206,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CLASSID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationDepartmentCode,207,827,String,"@Transient, @InforField(xpath = ""DEPARTMENTID/DEPARTMENTCODE"", nullifyParentLevel = 1), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,configurationDepartmentDesc,208,827,String,"@Transient, @InforField(xpath = ""DEPARTMENTID/DESCRIPTION"", nullifyParentLevel = 0), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,confirmedIncompleteChecklist,209,,Boolean,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,contactRecordCode,210,,String,"@InforField(xpath = ""TrackingDetails/CONTACTRECORDID/CONTACTRECORDCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,contactRecordStatus,211,,String,"@InforField(xpath = ""TrackingDetails/CONTACTRECORDSTATUS/STATUSCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\grids\entities\GridRequestCell.java,ch.cern.eam.wshub.core.services.grids.entities,GridRequestCell,content,212,,String,@XmlValue
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyCalibration,213,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyComments,214,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyCustomfields,215,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyDepreciation,216,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyDocuments,217,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,copyFrom,218,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Location.java,ch.cern.eam.wshub.core.services.equipment.entities,Location,copyFrom,219,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\Part.java,ch.cern.eam.wshub.core.services.material.entities,Part,copyFrom,220,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,copyFrom,221,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyMaintenancePatterns,222,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyMeters,223,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyPartsAssociated,224,827,String,"@Transient, @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyPermits,225,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyPMSchedules,226,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copySafety,227,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyTestPoints,228,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,copyWarranties,229,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,costCode,230,,String,"@InforField(xpath = ""CaseDetails/COSTCODEID/COSTCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,costCode,231,,String,"@Transient, @InforField(xpath = ""COSTCODEID/COSTCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,costCode,232,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/COSTCODEID/COSTCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentPMSchedule.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentPMSchedule,costCode,233,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Location.java,ch.cern.eam.wshub.core.services.equipment.entities,Location,costCode,234,,String,"@Transient, @InforField(xpath = ""COSTCODEID/COSTCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,costCode,235,,String,"@Transient, @InforField(xpath = ""COSTCODEID/COSTCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,costCodeDesc,236,,String,"@Transient, @InforField(xpath = ""COSTCODEID/DESCRIPTION"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,costCodeDesc,237,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/COSTCODEID/DESCRIPTION"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,costCodeDesc,238,,String,"@Transient, @InforField(xpath = ""COSTCODEID/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,costOfNeededRepairs,239,,BigDecimal,"@Transient, @InforField(xpath = ""FacilityConditionIndex/COSTOFNEEDEDREPAIRS"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,costRefreshRequired,240,,Boolean,"@InforField(xpath = ""CaseDetails/COSTREFRESHREQUIRED"", booleanType = BooleanType.TRUE_FALSE, nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentStructure.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentStructure,costRollUp,241,,Boolean,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\grids\entities\GridRequest.java,ch.cern.eam.wshub.core.services.grids.entities,GridRequest,countTotal,242,,Boolean,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentWarranty.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentWarranty,coverageType,243,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,createAsSpecific,244,,Boolean,"@Transient, @InforField(xpath = ""EquipmentGenerationDetails/CREATEASSPECIFIC"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,createCommissioningWO,245,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\comments\entities\Comment.java,ch.cern.eam.wshub.core.services.comments.entities,Comment,created,246,,boolean,@XmlTransient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,createDate,247,,Date,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,createdBy,248,,String,"@InforField(xpath = ""CREATEDBY/USERCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,createdBy,249,,String,"@Transient, @InforField(xpath = ""ConfigurationDetails/CREATEDBY/USERCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,createdBy,250,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,createdBy,251,,String,"@GridField(name = ""createdby""), @InforField(xpath = ""TrackingDetails/CREATEDBY/USERCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PhysicalInventory.java,ch.cern.eam.wshub.core.services.material.entities,PhysicalInventory,createdBy,252,,String,"@Column(name = ""TRA_AUTH"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,createdBy,253,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCaseTask.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCaseTask,createdBy,254,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,createdBy,255,,String,"@Column(name = ""EVT_CREATEDBY""), @InforField(xpath = ""CREATEDBY/USERCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,createdByDesc,256,,String,"@Transient, @InforField(xpath = ""CREATEDBY/DESCRIPTION"", readOnly = true)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\InforCase.java,ch.cern.eam.wshub.core.services.workorders.entities,InforCase,createdByName,257,,String,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,createdDate,258,,Date,"@InforField(xpath = ""CREATEDDATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentGenerationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentGenerationEntity,createdDate,259,,Date,@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\NonConformityObservation.java,ch.cern.eam.wshub.core.services.equipment.entities,NonConformityObservation,createdDate,260,,Date,"@GridField(name = ""created""), @InforField(xpath = ""TrackingDetails/CREATEDDATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\NoPoReceipt.java,ch.cern.eam.wshub.core.services.material.entities,NoPoReceipt,createdDate,261,,Date,"@InforField(xpath = ""TRANSACTIONDATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\material\entities\PhysicalInventory.java,ch.cern.eam.wshub.core.services.material.entities,PhysicalInventory,createdDate,262,,Date,"@Column(name = ""TRA_DATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\workorders\entities\WorkOrder.java,ch.cern.eam.wshub.core.services.workorders.entities,WorkOrder,createdDate,263,,Date,"@Transient, @InforField(xpath = ""CREATEDDATE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\contractmanagement\entities\EquipmentReservationAdjustment.java,ch.cern.eam.wshub.core.services.contractmanagement.entities,EquipmentReservationAdjustment,createdWorkOrder,264,769,String,"@GridField(name = ""createdworkorder""), @InforField(xpath = ""WORKORDERID/JOBNUM""), @ManyToOne"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\comments\entities\Comment.java,ch.cern.eam.wshub.core.services.comments.entities,Comment,creationDate,265,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\comments\entities\Comment.java,ch.cern.eam.wshub.core.services.comments.entities,Comment,creationUserCode,266,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\comments\entities\Comment.java,ch.cern.eam.wshub.core.services.comments.entities,Comment,creationUserDesc,267,,String,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\client\InforContext.java,ch.cern.eam.wshub.core.client,InforContext,credentials,268,,Credentials,
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,criticality,269,,String,"@Transient, @InforField(xpath = ""CRITICALITYID/CRITICALITY"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,currencyCode,270,,String,"@InforField(xpath = ""CaseDetails/CURRENCYCODE"", nullifyParentLevel = 0)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\grids\entities\GridRequest.java,ch.cern.eam.wshub.core.services.grids.entities,GridRequest,cursorPosition,271,431,Integer,@ManyToOne
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\grids\entities\GridRequestResult.java,ch.cern.eam.wshub.core.services.grids.entities,GridRequestResult,cursorPosition,272,431,int,@ManyToOne
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,customerCode,273,,String,"@Transient, @InforField(xpath = ""FleetVehicleInfo/CUSTOMERID/CUSTOMERCODE"", nullifyParentLevel = 1)"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\contractmanagement\entities\EquipmentReservationAdjustment.java,ch.cern.eam.wshub.core.services.contractmanagement.entities,EquipmentReservationAdjustment,customerRentalCode,274,,String,"@GridField(name = ""customerrentalcode""), @InforField(xpath = ""CUSTOMERRENTALID/CUSTOMERRENTALCODE"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,customFieldMap,275,,"Map<String,String>",
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,customFieldMap,276,,"Map<String,String>",@Transient
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\administration\entities\EAMUser.java,ch.cern.eam.wshub.core.services.administration.entities,EAMUser,customFields,277,,CustomField[],"@Transient, @InforField(xpath = ""USERDEFINEDAREA"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\casemanagement\entities\EAMCaseManagement.java,ch.cern.eam.wshub.core.services.casemanagement.entities,EAMCaseManagement,customFields,278,,CustomField[],"@JsonIgnore, @InforField(xpath = ""USERDEFINEDAREA"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Category.java,ch.cern.eam.wshub.core.services.equipment.entities,Category,customFields,279,,CustomField[],"@Transient, @InforField(xpath = ""USERDEFINEDAREA"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\Equipment.java,ch.cern.eam.wshub.core.services.equipment.entities,Equipment,customFields,280,,CustomField[],"@Transient, @InforField(xpath = ""USERDEFINEDAREA"")"
C:\Users\Seba\IdeaProjects\eam-light-backend\eam-wshub-core\src\main\java\ch\cern\eam\wshub\core\services\equipment\entities\EquipmentConfigurationEntity.java,ch.cern.eam.wshub.core.services.equipment.entities,EquipmentConfigurationEntity,customFields,281,,CustomField[],"@Transient, @InforField(xpath = ""USERDEFINEDAREA"")"
